,data,denominazione_regione,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_isolation,total_positives,discharged_healed,deceased,total_cases,swabs
3801,2020-09-01,Basilicata,0,0,0,0,0,0,0,0,462
3802,2020-09-01,Calabria,1,0,1,20,21,1,0,22,1557
3803,2020-09-01,Campania,48,5,53,29,82,19,1,102,5837
3804,2020-09-01,Emilia-Romagna,0,0,0,84,84,15,0,99,10764
3805,2020-09-01,Friuli Venezia Giulia,0,0,0,13,12,5,0,17,2822
3806,2020-09-01,Lazio,8,1,9,102,111,14,0,125,10070
3807,2020-09-01,Liguria,1,4,5,14,19,0,0,19,1721
3808,2020-09-01,Lombardia,17,0,16,114,130,110,2,242,16200
3809,2020-09-01,Marche,1,0,1,10,11,5,0,16,1762
3810,2020-09-01,Molise,0,0,0,3,3,0,0,3,146
3811,2020-09-01,Piemonte,0,0,0,38,32,10,0,42,3997
3812,2020-09-01,Puglia,7,0,7,9,16,22,1,39,3651
3813,2020-09-01,Sardegna,3,2,5,43,48,2,0,50,1749
3814,2020-09-01,Sicilia,1,0,1,26,27,5,1,33,4210
3815,2020-09-01,Toscana,1,1,2,5,7,32,1,40,4929
3816,2020-09-01,Trentino-Alto Adige,0,0,0,13,12,4,0,16,1314
3817,2020-09-01,Umbria,0,0,0,11,10,0,0,10,2251
3818,2020-09-01,Valle d'Aosta,1,0,1,0,0,1,0,0,164
3819,2020-09-01,Veneto,18,1,19,54,73,22,2,97,6598
3820,2020-09-02,Abruzzo,1,0,1,23,24,0,0,24,1548
3821,2020-09-02,Basilicata,0,0,0,2,2,0,0,2,585
3822,2020-09-02,Calabria,0,0,0,25,24,8,0,32,1772
3823,2020-09-02,Campania,20,0,18,92,110,7,0,117,5134
3824,2020-09-02,Emilia-Romagna,0,1,0,43,42,65,0,107,11695
3825,2020-09-02,Friuli Venezia Giulia,0,1,0,10,10,9,1,20,3301
3826,2020-09-02,Lazio,7,1,8,114,122,8,0,130,10544
3827,2020-09-02,Liguria,0,1,0,47,47,0,0,47,2678
3828,2020-09-02,Lombardia,8,1,9,187,196,39,2,237,17082
3829,2020-09-02,Marche,0,0,0,11,11,6,0,17,1257
3830,2020-09-02,Molise,0,0,0,0,0,0,0,0,308
3831,2020-09-02,Piemonte,0,0,0,59,57,8,1,66,5263
3832,2020-09-02,Puglia,17,0,16,46,62,5,0,67,4283
3833,2020-09-02,Sardegna,1,0,0,72,72,0,1,73,1907
3834,2020-09-02,Sicilia,5,2,7,68,75,8,0,83,5627
3835,2020-09-02,Toscana,5,0,4,51,55,14,0,69,7629
3836,2020-09-02,Trentino-Alto Adige,0,0,0,36,36,7,0,43,1851
3837,2020-09-02,Umbria,0,0,0,21,20,7,0,27,2534
3838,2020-09-02,Valle d'Aosta,0,0,0,2,2,0,0,2,152
3839,2020-09-02,Veneto,1,0,1,95,96,66,1,163,17809
3840,2020-09-03,Abruzzo,3,0,3,21,24,0,0,24,1551
3841,2020-09-03,Basilicata,1,0,1,14,15,0,0,15,726
3842,2020-09-03,Calabria,0,1,0,4,4,9,0,13,1630
3843,2020-09-03,Campania,22,0,22,156,178,15,0,193,6167
3844,2020-09-03,Emilia-Romagna,4,1,5,77,82,36,0,118,10243
3845,2020-09-03,Friuli Venezia Giulia,1,0,1,14,15,10,0,25,3048
3846,2020-09-03,Lazio,8,0,8,129,137,16,1,154,11329
3847,2020-09-03,Liguria,1,1,2,18,20,1,1,22,2614
3848,2020-09-03,Lombardia,5,5,10,157,167,60,1,228,14077
3849,2020-09-03,Marche,0,0,0,16,15,5,1,21,1765
3850,2020-09-03,Molise,0,0,0,2,2,0,0,2,343
3851,2020-09-03,Piemonte,2,0,2,63,65,9,1,75,4200
3852,2020-09-03,Puglia,8,0,8,56,64,11,3,78,3886
3853,2020-09-03,Sardegna,3,1,4,33,37,2,0,39,1768
3854,2020-09-03,Sicilia,5,0,5,20,25,28,1,54,3467
3855,2020-09-03,Toscana,5,0,4,91,95,17,1,113,7960
3856,2020-09-03,Trentino-Alto Adige,0,0,0,88,87,8,0,95,3339
3857,2020-09-03,Umbria,2,0,2,2,4,5,0,9,1108
3858,2020-09-03,Valle d'Aosta,0,0,0,4,4,0,0,4,132
3859,2020-09-03,Veneto,1,3,4,54,58,57,0,115,13437
3860,2020-09-04,Abruzzo,0,0,0,18,17,8,0,25,1503
3861,2020-09-04,Basilicata,1,0,1,2,3,4,0,7,640
3862,2020-09-04,Calabria,0,0,0,20,19,0,0,19,1684
3863,2020-09-04,Campania,11,1,12,139,151,19,1,171,6211
3864,2020-09-04,Emilia-Romagna,6,2,8,0,4,121,0,125,10010
3865,2020-09-04,Friuli Venezia Giulia,0,1,0,10,10,13,0,23,3444
3866,2020-09-04,Lazio,12,0,12,132,144,27,0,171,11744
3867,2020-09-04,Liguria,9,0,8,38,46,1,0,47,2169
3868,2020-09-04,Lombardia,19,0,18,206,224,107,6,337,27324
3869,2020-09-04,Marche,0,0,0,7,6,11,0,17,1538
3870,2020-09-04,Molise,0,0,0,3,3,1,0,4,205
3871,2020-09-04,Piemonte,18,0,18,44,62,19,1,82,4443
3872,2020-09-04,Puglia,2,1,3,97,100,17,0,117,3319
3873,2020-09-04,Sardegna,6,0,6,58,64,2,0,66,2252
3874,2020-09-04,Sicilia,6,0,5,27,32,46,0,78,4241
3875,2020-09-04,Toscana,4,1,5,81,86,13,0,99,7730
3876,2020-09-04,Trentino-Alto Adige,4,0,3,20,23,11,0,34,2862
3877,2020-09-04,Umbria,1,1,2,23,25,10,0,35,2176
3878,2020-09-04,Valle d'Aosta,0,0,0,0,0,3,0,2,76
3879,2020-09-04,Veneto,8,0,6,160,166,104,3,273,19514
3880,2020-09-05,Abruzzo,0,1,1,11,12,0,0,12,1657
3881,2020-09-05,Basilicata,0,0,0,7,7,0,0,7,664
3882,2020-09-05,Calabria,1,0,0,12,12,6,1,19,1954
3883,2020-09-05,Campania,11,1,12,101,113,5,1,119,6841
3884,2020-09-05,Emilia-Romagna,8,0,7,55,62,71,0,133,10066
3885,2020-09-05,Friuli Venezia Giulia,4,0,3,30,33,16,0,49,2786
3886,2020-09-05,Lazio,0,2,0,136,119,38,1,158,11740
3887,2020-09-05,Liguria,6,1,7,27,34,60,1,95,2697
3888,2020-09-05,Lombardia,1,0,0,255,253,134,1,388,23409
3889,2020-09-05,Marche,1,0,1,27,28,4,0,32,1639
3890,2020-09-05,Molise,0,0,0,0,0,3,0,0,344
3891,2020-09-05,Piemonte,0,0,0,41,37,16,1,54,3505
3892,2020-09-05,Puglia,0,0,0,38,36,17,2,55,3163
3893,2020-09-05,Sardegna,3,2,5,55,60,4,1,65,2395
3894,2020-09-05,Sicilia,1,1,2,57,59,54,1,114,5273
3895,2020-09-05,Toscana,2,0,2,70,72,41,0,113,8354
3896,2020-09-05,Trentino-Alto Adige,0,0,0,56,55,21,0,76,3188
3897,2020-09-05,Umbria,2,0,1,9,10,5,1,16,1968
3898,2020-09-05,Valle d'Aosta,0,0,0,0,0,1,0,0,75
3899,2020-09-05,Veneto,0,0,0,98,97,87,4,188,15940
3900,2020-09-06,Abruzzo,0,0,0,26,26,0,0,26,1526
3901,2020-09-06,Basilicata,1,0,1,7,8,1,0,9,444
3902,2020-09-06,Calabria,5,0,5,19,24,3,0,27,1508
3903,2020-09-06,Campania,14,1,15,83,98,2,0,100,5427
3904,2020-09-06,Emilia-Romagna,2,2,4,115,119,4,1,124,10232
3905,2020-09-06,Friuli Venezia Giulia,0,1,1,13,14,6,0,20,1283
3906,2020-09-06,Lazio,11,0,10,96,106,15,1,122,10786
3907,2020-09-06,Liguria,8,2,10,51,61,48,2,111,1586
3908,2020-09-06,Lombardia,3,2,5,104,109,86,3,198,12117
3909,2020-09-06,Marche,1,0,1,15,16,4,0,20,1341
3910,2020-09-06,Molise,0,0,0,2,2,0,0,2,260
3911,2020-09-06,Piemonte,5,1,6,36,42,14,0,56,2896
3912,2020-09-06,Puglia,7,0,7,38,45,14,1,60,3358
3913,2020-09-06,Sardegna,1,0,1,14,15,4,0,19,1175
3914,2020-09-06,Sicilia,0,1,0,0,0,46,0,37,2321
3915,2020-09-06,Toscana,8,0,8,97,105,17,0,122,7803
3916,2020-09-06,Trentino-Alto Adige,0,0,0,23,22,18,0,40,1992
3917,2020-09-06,Umbria,0,0,0,19,19,6,0,25,1250
3918,2020-09-06,Valle d'Aosta,0,0,0,0,0,0,0,0,86
3919,2020-09-06,Veneto,0,3,3,59,62,117,0,179,9465
3920,2020-09-07,Abruzzo,0,0,0,12,11,4,0,15,945
3921,2020-09-07,Basilicata,0,0,0,0,0,5,0,1,72
3922,2020-09-07,Calabria,4,1,5,1,6,11,0,17,620
3923,2020-09-07,Campania,2,0,2,246,248,12,0,260,4262
3924,2020-09-07,Emilia-Romagna,0,4,0,124,123,9,0,132,5403
3925,2020-09-07,Friuli Venezia Giulia,1,0,1,2,3,8,0,11,1700
3926,2020-09-07,Lazio,4,0,3,119,122,37,0,159,9232
3927,2020-09-07,Liguria,5,1,6,49,55,2,2,59,744
3928,2020-09-07,Lombardia,0,1,0,84,79,24,6,109,9088
3929,2020-09-07,Marche,2,0,2,0,2,4,0,6,636
3930,2020-09-07,Molise,0,0,0,9,9,0,0,9,177
3931,2020-09-07,Piemonte,0,0,0,31,25,11,1,37,2550
3932,2020-09-07,Puglia,12,0,11,19,30,11,2,43,1649
3933,2020-09-07,Sardegna,1,2,3,54,57,2,0,59,1155
3934,2020-09-07,Sicilia,15,0,15,30,45,4,0,49,2333
3935,2020-09-07,Toscana,0,1,1,75,76,8,1,85,5095
3936,2020-09-07,Trentino-Alto Adige,0,0,0,14,14,3,0,17,1122
3937,2020-09-07,Umbria,2,0,2,8,10,3,0,13,535
3938,2020-09-07,Valle d'Aosta,0,0,0,0,0,0,0,0,146
3939,2020-09-07,Veneto,6,1,7,0,4,65,0,69,5089
3940,2020-09-08,Abruzzo,3,0,3,0,3,10,0,13,867
3941,2020-09-08,Basilicata,0,0,0,6,6,2,0,8,759
3942,2020-09-08,Calabria,0,0,0,1,1,7,0,8,1168
3943,2020-09-08,Campania,0,2,0,226,225,24,0,249,7991
3944,2020-09-08,Emilia-Romagna,11,0,9,30,39,54,1,94,12486
3945,2020-09-08,Friuli Venezia Giulia,2,0,2,9,11,1,0,12,1648
3946,2020-09-08,Lazio,0,0,0,94,89,40,0,129,9363
3947,2020-09-08,Liguria,18,1,19,18,37,26,1,64,2582
3948,2020-09-08,Lombardia,6,1,7,104,111,158,2,271,20781
3949,2020-09-08,Marche,0,0,0,10,10,5,0,15,1216
3950,2020-09-08,Molise,2,0,2,0,2,1,0,3,155
3951,2020-09-08,Piemonte,0,1,0,17,17,24,1,42,3948
3952,2020-09-08,Puglia,0,1,0,127,124,17,2,143,3590
3953,2020-09-08,Sardegna,2,0,2,49,51,0,0,51,1352
3954,2020-09-08,Sicilia,3,0,3,72,75,9,0,84,5214
3955,2020-09-08,Toscana,0,0,0,12,9,49,1,59,5824
3956,2020-09-08,Trentino-Alto Adige,1,0,0,6,5,2,0,7,1485
3957,2020-09-08,Umbria,0,0,0,5,5,2,0,7,2336
3958,2020-09-08,Valle d'Aosta,1,0,1,4,5,0,0,5,134
3959,2020-09-08,Veneto,8,0,7,0,0,132,2,105,9504
3960,2020-09-09,Abruzzo,1,0,1,0,0,19,0,2,1545
3961,2020-09-09,Basilicata,0,0,0,13,13,1,0,14,681
3962,2020-09-09,Calabria,0,1,0,7,6,13,0,19,1478
3963,2020-09-09,Campania,6,1,7,172,179,23,1,203,7154
3964,2020-09-09,Emilia-Romagna,10,0,10,12,22,85,2,109,10081
3965,2020-09-09,Friuli Venezia Giulia,0,0,0,40,38,16,0,54,3971
3966,2020-09-09,Lazio,4,0,4,142,146,29,0,175,9171
3967,2020-09-09,Liguria,2,0,2,45,47,3,1,51,2351
3968,2020-09-09,Lombardia,4,0,4,99,103,112,3,218,21368
3969,2020-09-09,Marche,0,1,0,14,13,6,0,19,1503
3970,2020-09-09,Molise,0,0,0,5,4,0,0,4,455
3971,2020-09-09,Piemonte,0,0,0,99,95,17,0,112,4575
3972,2020-09-09,Puglia,9,0,8,85,93,4,0,97,3611
3973,2020-09-09,Sardegna,3,2,5,35,40,5,2,47,1308
3974,2020-09-09,Sicilia,1,2,3,70,73,4,0,77,4783
3975,2020-09-09,Toscana,0,2,0,65,62,24,2,88,7137
3976,2020-09-09,Trentino-Alto Adige,1,0,1,7,8,9,0,17,2076
3977,2020-09-09,Umbria,2,0,2,0,2,31,0,33,1830
3978,2020-09-09,Valle d'Aosta,0,0,0,0,0,5,0,0,112
3979,2020-09-09,Veneto,0,0,0,33,23,65,3,91,10800
3980,2020-09-10,Abruzzo,0,1,1,5,6,5,0,11,1600
3981,2020-09-10,Basilicata,0,0,0,5,5,1,0,6,664
3982,2020-09-10,Calabria,1,1,2,6,8,0,0,8,1395
3983,2020-09-10,Campania,6,0,6,142,148,31,1,180,7482
3984,2020-09-10,Emilia-Romagna,3,1,4,53,57,52,1,110,9161
3985,2020-09-10,Friuli Venezia Giulia,0,0,0,35,35,4,0,39,2283
3986,2020-09-10,Lazio,14,0,14,98,112,50,1,163,10432
3987,2020-09-10,Liguria,4,0,4,30,34,80,0,114,2966
3988,2020-09-10,Lombardia,4,3,7,121,128,116,1,245,17391
3989,2020-09-10,Marche,0,0,0,32,29,10,1,40,1641
3990,2020-09-10,Molise,0,0,0,3,3,0,0,3,458
3991,2020-09-10,Piemonte,10,0,10,44,54,19,1,74,4532
3992,2020-09-10,Puglia,7,2,9,47,56,11,3,70,3916
3993,2020-09-10,Sardegna,6,0,6,47,53,9,1,63,1971
3994,2020-09-10,Sicilia,3,3,6,70,76,30,0,106,4607
3995,2020-09-10,Toscana,5,2,7,66,73,19,0,92,7212
3996,2020-09-10,Trentino-Alto Adige,0,0,0,95,94,8,0,102,2994
3997,2020-09-10,Umbria,0,1,0,17,17,7,0,24,1904
3998,2020-09-10,Valle d'Aosta,0,0,0,0,0,3,0,0,158
3999,2020-09-10,Veneto,0,0,0,0,0,158,0,147,11419
4000,2020-09-11,Abruzzo,1,1,2,27,29,6,0,35,1685
4001,2020-09-11,Basilicata,0,0,0,11,11,1,0,12,613
4002,2020-09-11,Calabria,0,0,0,0,0,8,0,8,1569
4003,2020-09-11,Campania,7,3,10,113,123,16,1,140,7293
4004,2020-09-11,Emilia-Romagna,0,1,0,121,119,33,0,152,10033
4005,2020-09-11,Friuli Venezia Giulia,0,0,0,16,16,18,0,34,3366
4006,2020-09-11,Lazio,0,5,0,96,94,53,1,148,11621
4007,2020-09-11,Liguria,5,1,6,47,53,29,0,82,2712
4008,2020-09-11,Lombardia,0,0,0,152,139,114,4,257,17986
4009,2020-09-11,Marche,2,0,2,25,27,14,0,41,1508
4010,2020-09-11,Molise,0,0,0,0,0,11,0,4,399
4011,2020-09-11,Piemonte,0,0,0,50,42,15,0,57,3268
4012,2020-09-11,Puglia,9,0,9,67,76,6,0,82,3554
4013,2020-09-11,Sardegna,4,0,4,47,51,14,0,65,2215
4014,2020-09-11,Sicilia,4,0,3,100,103,1,0,104,4212
4015,2020-09-11,Toscana,0,4,2,96,98,48,1,147,7575
4016,2020-09-11,Trentino-Alto Adige,0,0,0,40,40,15,0,55,2635
4017,2020-09-11,Umbria,3,1,4,1,5,12,0,17,1318
4018,2020-09-11,Valle d'Aosta,0,0,0,2,2,1,0,3,60
4019,2020-09-11,Veneto,8,0,7,31,38,132,3,173,15258
4020,2020-09-12,Abruzzo,1,0,0,3,3,8,0,11,1584
4021,2020-09-12,Basilicata,1,0,1,0,1,4,0,5,824
4022,2020-09-12,Calabria,0,0,0,18,18,0,0,18,1530
4023,2020-09-12,Campania,15,4,19,14,33,70,0,103,5427
4024,2020-09-12,Emilia-Romagna,12,0,11,86,97,40,1,138,9911
4025,2020-09-12,Friuli Venezia Giulia,1,0,0,24,24,15,0,39,2919
4026,2020-09-12,Lazio,36,2,38,107,145,9,1,155,10339
4027,2020-09-12,Liguria,13,0,12,82,94,18,0,112,2531
4028,2020-09-12,Lombardia,5,0,5,0,0,293,0,269,16493
4029,2020-09-12,Marche,0,0,0,21,20,7,0,27,1843
4030,2020-09-12,Molise,0,0,0,3,2,1,0,3,235
4031,2020-09-12,Piemonte,2,0,2,68,70,23,0,93,3238
4032,2020-09-12,Puglia,1,0,1,52,53,23,0,76,3764
4033,2020-09-12,Sardegna,1,2,3,39,42,8,1,51,1964
4034,2020-09-12,Sicilia,4,1,5,36,41,3,0,44,4002
4035,2020-09-12,Toscana,2,1,3,87,90,48,0,138,6698
4036,2020-09-12,Trentino-Alto Adige,2,0,2,24,26,21,0,47,3498
4037,2020-09-12,Umbria,0,0,0,25,24,9,0,33,1410
4038,2020-09-12,Valle d'Aosta,1,0,1,0,1,0,0,1,106
4039,2020-09-12,Veneto,8,1,9,0,0,159,3,138,14390
4040,2020-09-13,Abruzzo,4,0,4,31,35,2,0,37,1962
4041,2020-09-13,Basilicata,0,0,0,1,1,2,0,3,360
4042,2020-09-13,Calabria,1,0,1,6,7,7,0,14,1315
4043,2020-09-13,Campania,17,2,19,24,43,79,0,122,4236
4044,2020-09-13,Emilia-Romagna,4,0,4,108,112,29,0,141,6114
4045,2020-09-13,Friuli Venezia Giulia,5,0,5,0,3,42,0,45,2138
4046,2020-09-13,Lazio,23,1,24,110,134,8,1,143,9580
4047,2020-09-13,Liguria,6,0,6,49,55,23,0,78,1682
4048,2020-09-13,Lombardia,1,1,2,220,222,40,3,265,12844
4049,2020-09-13,Marche,2,0,2,32,34,5,0,39,1662
4050,2020-09-13,Molise,0,1,1,2,3,0,0,3,402
4051,2020-09-13,Piemonte,0,0,0,72,67,15,0,82,3728
4052,2020-09-13,Puglia,6,1,7,72,79,3,0,82,2955
4053,2020-09-13,Sardegna,18,0,18,7,25,8,0,33,1252
4054,2020-09-13,Sicilia,4,0,3,43,46,14,1,61,2726
4055,2020-09-13,Toscana,6,0,5,52,57,33,1,91,6737
4056,2020-09-13,Trentino-Alto Adige,1,0,1,34,35,14,0,49,2439
4057,2020-09-13,Umbria,1,0,1,18,19,5,0,24,1726
4058,2020-09-13,Valle d'Aosta,0,0,0,2,2,0,0,2,195
4059,2020-09-13,Veneto,0,2,0,29,27,114,1,142,8090
4060,2020-09-14,Abruzzo,0,1,1,0,0,2,1,1,106
4061,2020-09-14,Basilicata,0,0,0,0,0,0,0,0,62
4062,2020-09-14,Calabria,0,0,0,0,0,23,0,3,674
4063,2020-09-14,Campania,15,0,15,48,63,26,1,90,2845
4064,2020-09-14,Emilia-Romagna,9,1,10,115,125,2,0,127,4849
4065,2020-09-14,Friuli Venezia Giulia,0,1,0,3,3,1,0,4,832
4066,2020-09-14,Lazio,0,0,0,155,141,40,0,181,8818
4067,2020-09-14,Liguria,11,1,12,45,57,5,3,65,995
4068,2020-09-14,Lombardia,10,0,10,49,59,64,2,125,7931
4069,2020-09-14,Marche,1,0,1,7,8,3,0,11,553
4070,2020-09-14,Molise,1,0,1,2,3,1,0,4,225
4071,2020-09-14,Piemonte,14,1,15,17,32,29,0,61,2834
4072,2020-09-14,Puglia,8,2,10,25,35,24,2,61,1820
4073,2020-09-14,Sardegna,5,2,7,29,36,18,0,54,1322
4074,2020-09-14,Sicilia,16,0,15,34,49,14,2,65,2158
4075,2020-09-14,Toscana,2,1,3,38,41,17,1,59,3377
4076,2020-09-14,Trentino-Alto Adige,2,0,2,22,24,3,0,27,1016
4077,2020-09-14,Umbria,0,1,1,4,5,7,0,12,592
4078,2020-09-14,Valle d'Aosta,0,1,1,2,3,0,0,3,39
4079,2020-09-14,Veneto,1,0,1,15,16,37,2,55,4261
4080,2020-09-15,Abruzzo,1,0,1,13,14,4,0,18,1019
4081,2020-09-15,Basilicata,1,0,1,4,5,0,0,5,497
4082,2020-09-15,Calabria,2,0,2,0,0,5,0,4,1185
4083,2020-09-15,Campania,9,0,8,68,76,60,0,136,3895
4084,2020-09-15,Emilia-Romagna,3,0,2,36,38,86,1,125,9885
4085,2020-09-15,Friuli Venezia Giulia,2,0,1,16,17,3,0,20,2157
4086,2020-09-15,Lazio,43,1,44,57,101,36,2,139,7727
4087,2020-09-15,Liguria,2,0,2,49,51,90,0,141,2445
4088,2020-09-15,Lombardia,1,1,2,0,0,223,2,176,19399
4089,2020-09-15,Marche,2,0,2,6,8,6,0,14,1259
4090,2020-09-15,Molise,1,0,1,0,1,0,0,1,239
4091,2020-09-15,Piemonte,0,0,0,31,28,11,0,39,3739
4092,2020-09-15,Puglia,1,2,3,60,63,12,1,76,4677
4093,2020-09-15,Sardegna,1,2,3,14,17,19,0,36,1616
4094,2020-09-15,Sicilia,5,1,6,71,77,0,0,77,4327
4095,2020-09-15,Toscana,11,0,10,17,27,13,1,41,4493
4096,2020-09-15,Trentino-Alto Adige,5,1,6,26,32,9,0,41,1476
4097,2020-09-15,Umbria,4,1,5,11,16,6,0,22,2190
4098,2020-09-15,Valle d'Aosta,2,0,1,2,3,0,0,3,170
4099,2020-09-15,Veneto,6,1,7,0,1,112,2,115,8122
4100,2020-09-16,Abruzzo,0,1,1,14,15,3,0,18,1577
4101,2020-09-16,Basilicata,0,0,0,3,3,2,0,5,533
4102,2020-09-16,Calabria,0,0,0,18,15,4,0,19,1669
4103,2020-09-16,Campania,6,1,7,110,117,69,0,186,6072
4104,2020-09-16,Emilia-Romagna,6,2,8,69,77,29,0,106,10024
4105,2020-09-16,Friuli Venezia Giulia,0,1,0,4,3,26,0,29,4227
4106,2020-09-16,Lazio,14,0,14,117,131,34,0,165,7911
4107,2020-09-16,Liguria,8,1,9,63,72,0,1,73,3335
4108,2020-09-16,Lombardia,1,1,2,3,5,152,2,159,17831
4109,2020-09-16,Marche,0,0,0,27,25,13,0,38,1346
4110,2020-09-16,Molise,0,0,0,4,2,4,0,6,196
4111,2020-09-16,Piemonte,11,0,9,61,70,47,0,117,4961
4112,2020-09-16,Puglia,0,1,1,86,87,15,1,103,4571
4113,2020-09-16,Sardegna,2,0,1,22,23,4,0,27,1818
4114,2020-09-16,Sicilia,14,0,13,56,69,18,3,90,5809
4115,2020-09-16,Toscana,0,3,0,63,61,29,0,90,6574
4116,2020-09-16,Trentino-Alto Adige,6,1,7,23,30,14,0,44,3805
4117,2020-09-16,Umbria,4,0,3,6,9,8,0,17,1798
4118,2020-09-16,Valle d'Aosta,0,0,0,0,0,1,0,1,137
4119,2020-09-16,Veneto,5,0,4,2,6,148,5,159,16413
4120,2020-09-17,Abruzzo,3,0,3,23,26,5,0,31,1746
4121,2020-09-17,Basilicata,0,0,0,2,2,3,0,5,583
4122,2020-09-17,Calabria,0,2,0,16,16,0,0,16,1845
4123,2020-09-17,Campania,1,2,3,107,110,82,3,195,8473
4124,2020-09-17,Emilia-Romagna,4,2,6,92,98,11,1,110,8414
4125,2020-09-17,Friuli Venezia Giulia,0,1,1,43,44,19,0,63,4081
4126,2020-09-17,Lazio,25,0,23,132,155,24,2,181,9381
4127,2020-09-17,Liguria,0,2,1,34,35,2,3,40,2295
4128,2020-09-17,Lombardia,8,2,10,120,130,150,1,281,21707
4129,2020-09-17,Marche,5,0,5,16,21,16,0,37,1695
4130,2020-09-17,Molise,0,0,0,1,1,1,0,2,267
4131,2020-09-17,Piemonte,13,0,13,0,0,75,0,70,4872
4132,2020-09-17,Puglia,0,0,0,56,52,10,1,63,4011
4133,2020-09-17,Sardegna,0,0,0,38,34,17,0,51,1949
4134,2020-09-17,Sicilia,18,0,16,39,55,41,0,96,5498
4135,2020-09-17,Toscana,1,0,1,61,62,56,1,119,7717
4136,2020-09-17,Trentino-Alto Adige,0,0,0,77,73,18,0,91,3628
4137,2020-09-17,Umbria,0,0,0,1,0,22,1,22,1759
4138,2020-09-17,Valle d'Aosta,0,0,0,0,0,2,0,1,273
4139,2020-09-17,Veneto,2,0,0,0,0,135,0,109,11579
4140,2020-09-18,Abruzzo,3,0,3,44,47,6,1,54,1804
4141,2020-09-18,Basilicata,0,0,0,0,0,3,0,0,438
4142,2020-09-18,Calabria,0,0,0,18,16,12,0,28,1777
4143,2020-09-18,Campania,16,0,15,143,158,50,0,208,7460
4144,2020-09-18,Emilia-Romagna,4,0,4,88,92,28,1,121,9674
4145,2020-09-18,Friuli Venezia Giulia,0,0,0,16,16,23,0,39,3152
4146,2020-09-18,Lazio,0,1,0,162,130,63,0,193,10558
4147,2020-09-18,Liguria,6,1,7,49,56,102,0,158,3955
4148,2020-09-18,Lombardia,12,0,12,81,93,129,2,224,16828
4149,2020-09-18,Marche,2,0,1,23,24,5,0,29,1519
4150,2020-09-18,Molise,0,0,0,0,0,3,0,3,505
4151,2020-09-18,Piemonte,4,0,4,36,40,87,0,127,4786
4152,2020-09-18,Puglia,0,0,0,73,71,11,2,84,3773
4153,2020-09-18,Sardegna,5,0,5,48,53,12,1,66,1938
4154,2020-09-18,Sicilia,6,1,7,107,114,64,1,179,6329
4155,2020-09-18,Toscana,6,1,7,43,50,49,0,99,7883
4156,2020-09-18,Trentino-Alto Adige,1,0,1,45,46,44,0,90,3709
4157,2020-09-18,Umbria,2,0,2,0,0,33,0,21,1684
4158,2020-09-18,Valle d'Aosta,1,0,1,7,8,0,0,8,82
4159,2020-09-18,Veneto,6,0,2,43,45,129,2,176,11985
4160,2020-09-19,Abruzzo,0,0,0,0,0,0,0,0,0
4161,2020-09-19,Basilicata,0,0,0,2,2,1,0,3,634
4162,2020-09-19,Calabria,3,0,3,21,24,1,0,25,1880
4163,2020-09-19,Campania,9,0,8,100,108,40,1,149,5515
4164,2020-09-19,Emilia-Romagna,0,0,0,79,69,61,2,132,8998
4165,2020-09-19,Friuli Venezia Giulia,0,0,0,12,9,23,1,33,3639
4166,2020-09-19,Lazio,0,5,0,134,125,71,1,197,10097
4167,2020-09-19,Liguria,0,0,0,20,19,57,2,78,2666
4168,2020-09-19,Lombardia,0,4,0,0,0,326,9,243,21721
4169,2020-09-19,Marche,1,1,2,13,15,9,0,24,1458
4170,2020-09-19,Molise,2,0,2,2,4,1,0,5,327
4171,2020-09-19,Piemonte,0,0,0,42,42,31,1,74,3848
4172,2020-09-19,Puglia,1,1,2,100,102,5,1,108,3717
4173,2020-09-19,Sardegna,2,1,3,25,28,31,0,59,2396
4174,2020-09-19,Sicilia,12,0,10,65,75,23,0,98,4344
4175,2020-09-19,Toscana,0,0,0,134,127,16,0,143,8651
4176,2020-09-19,Trentino-Alto Adige,0,0,0,0,0,52,0,48,4656
4177,2020-09-19,Umbria,0,0,0,17,16,15,1,32,1767
4178,2020-09-19,Valle d'Aosta,0,0,0,0,0,1,0,0,225
4179,2020-09-19,Veneto,10,2,12,24,36,145,5,186,16684
4180,2020-09-20,Abruzzo,0,0,0,0,0,0,0,0,0
4181,2020-09-20,Basilicata,0,0,0,1,1,5,0,6,327
4182,2020-09-20,Calabria,3,0,3,13,16,6,0,22,1632
4183,2020-09-20,Campania,17,3,20,82,102,69,0,171,7632
4184,2020-09-20,Emilia-Romagna,0,0,0,96,91,22,2,115,7635
4185,2020-09-20,Friuli Venezia Giulia,0,1,0,5,5,27,0,32,2069
4186,2020-09-20,Lazio,0,1,0,173,151,14,0,165,9464
4187,2020-09-20,Liguria,0,0,0,33,28,54,3,85,2049
4188,2020-09-20,Lombardia,0,2,0,77,72,134,5,211,14926
4189,2020-09-20,Marche,0,0,0,23,21,10,0,31,1457
4190,2020-09-20,Molise,0,0,0,1,0,1,0,1,302
4191,2020-09-20,Piemonte,2,1,3,19,22,76,0,98,5221
4192,2020-09-20,Puglia,0,0,0,44,40,9,1,50,2777
4193,2020-09-20,Sardegna,5,0,5,65,70,2,0,72,1276
4194,2020-09-20,Sicilia,3,0,3,81,84,32,0,116,3120
4195,2020-09-20,Toscana,0,2,0,129,129,18,0,147,8036
